failed_service,failed_mode,injected_severity,affected_service,graph_distance,baseline_error_rate,fault_window_error_rate,severity_delta,was_impacted,time_to_impact_ms,baseline_latency_ms,fault_window_latency_ms,latency_delta_ms,failed_betweenness,failed_in_degree,failed_out_degree,failed_is_articulation_point,affected_betweenness,affected_in_degree,affected_out_degree,has_direct_edge,direct_edge_timeout_ms,direct_edge_retries,fault_mode_down
svc-16,down,0.5,svc-02,2.0,0.0,0.0,0.0,False,,260.6,222.9,-37.7,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-16,down,0.5,svc-03,2.0,0.0,0.0,0.0,False,,269.0,239.7,-29.3,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-16,down,0.5,svc-04,,0.0,0.0,0.0,False,,126.3,103.9,-22.4,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-16,down,0.5,svc-05,,0.0,0.0,0.0,False,,231.7,197.5,-34.2,0.0,2,0,False,0.01838,3,3,False,-1,-1,1
svc-16,down,0.5,svc-06,,0.0,0.0,0.0,False,,162.8,127.7,-35.1,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-16,down,0.5,svc-07,1.0,0.0,0.0,0.0,False,,129.2,138.7,9.5,0.0,2,0,False,0.01838,1,5,True,2000,1,1
svc-16,down,0.5,svc-08,1.0,0.0,0.0,0.0,False,,224.3,217.5,-6.8,0.0,2,0,False,0.04412,2,5,True,1500,1,1
svc-16,down,0.5,svc-09,2.0,0.0,0.0,0.0,False,,271.2,235.7,-35.5,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-16,down,0.5,svc-10,,0.0,0.0,0.0,False,,19.8,13.9,-5.9,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-16,down,0.5,svc-11,,0.0,0.0,0.0,False,,21.9,14.6,-7.3,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,0.5,svc-12,,0.0,0.0,0.0,False,,18.8,14.0,-4.8,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-16,down,0.5,svc-13,,0.0,0.0,0.0,False,,22.0,14.0,-8.0,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,0.5,svc-14,,0.0,0.0,0.0,False,,19.9,14.4,-5.5,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-16,down,0.5,svc-15,,0.0,0.0,0.0,False,,22.0,13.6,-8.4,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-16,down,0.5,svc-17,,0.0,0.0,0.0,False,,20.0,13.9,-6.1,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-16,slow,0.8,svc-00,3.0,0.0,1.0,1.0,True,0.0,282.1,941.5,659.4,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-16,slow,0.8,svc-01,,0.0,0.0,0.0,False,,274.4,282.4,8.0,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-16,slow,0.8,svc-02,2.0,0.0,0.0,0.0,False,,266.0,1435.9,1169.9,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-16,slow,0.8,svc-03,2.0,0.0,1.0,1.0,True,0.0,256.2,1736.7,1480.5,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-16,slow,0.8,svc-04,,0.0,0.0,0.0,False,,123.2,127.0,3.8,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-16,slow,0.8,svc-05,,0.0,0.0,0.0,False,,237.6,243.7,6.1,0.0,2,0,False,0.01838,3,3,False,-1,-1,0
svc-16,slow,0.8,svc-06,,0.0,0.0,0.0,False,,153.2,144.7,-8.5,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-16,slow,0.8,svc-07,1.0,0.0,0.0,0.0,False,,173.0,1366.9,1193.9,0.0,2,0,False,0.01838,1,5,True,2000,1,0
svc-16,slow,0.8,svc-08,1.0,0.0,0.0,0.0,False,,247.4,1459.8,1212.4,0.0,2,0,False,0.04412,2,5,True,1500,1,0
svc-16,slow,0.8,svc-09,2.0,0.0,0.0,0.0,False,,261.8,1499.0,1237.2,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-16,slow,0.8,svc-10,,0.0,0.0,0.0,False,,16.9,11.4,-5.5,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-16,slow,0.8,svc-11,,0.0,0.0,0.0,False,,21.4,15.1,-6.3,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.8,svc-12,,0.0,0.0,0.0,False,,22.9,15.5,-7.4,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-16,slow,0.8,svc-13,,0.0,0.0,0.0,False,,21.5,14.3,-7.2,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.8,svc-14,,0.0,0.0,0.0,False,,22.7,15.6,-7.1,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.8,svc-15,,0.0,0.0,0.0,False,,22.6,14.5,-8.1,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-16,slow,0.8,svc-17,,0.0,0.0,0.0,False,,22.8,12.0,-10.8,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-16,slow,0.3,svc-00,3.0,0.0,0.0,0.0,False,,283.2,761.4,478.2,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-16,slow,0.3,svc-01,,0.0,0.0,0.0,False,,262.9,262.7,-0.2,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-16,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,254.1,669.1,415.0,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-16,slow,0.3,svc-03,2.0,0.0,0.0,0.0,False,,266.2,744.1,477.9,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-16,slow,0.3,svc-04,,0.0,0.0,0.0,False,,109.1,120.4,11.3,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-16,slow,0.3,svc-05,,0.0,0.0,0.0,False,,226.6,228.1,1.5,0.0,2,0,False,0.01838,3,3,False,-1,-1,0
svc-16,slow,0.3,svc-06,,0.0,0.0,0.0,False,,159.6,150.5,-9.1,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-16,slow,0.3,svc-07,1.0,0.0,0.0,0.0,False,,154.4,614.5,460.1,0.0,2,0,False,0.01838,1,5,True,2000,1,0
svc-16,slow,0.3,svc-08,1.0,0.0,0.0,0.0,False,,211.0,682.1,471.1,0.0,2,0,False,0.04412,2,5,True,1500,1,0
svc-16,slow,0.3,svc-09,2.0,0.0,0.0,0.0,False,,263.5,727.8,464.3,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-16,slow,0.3,svc-10,,0.0,0.0,0.0,False,,15.6,14.2,-1.4,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-16,slow,0.3,svc-11,,0.0,0.0,0.0,False,,19.6,13.7,-5.9,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.3,svc-12,,0.0,0.0,0.0,False,,18.4,14.8,-3.6,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-16,slow,0.3,svc-13,,0.0,0.0,0.0,False,,17.8,14.0,-3.8,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.3,svc-14,,0.0,0.0,0.0,False,,19.7,14.7,-5.0,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-16,slow,0.3,svc-15,,0.0,0.0,0.0,False,,18.1,14.4,-3.7,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-16,slow,0.3,svc-17,,0.0,0.0,0.0,False,,20.0,13.3,-6.7,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-17,down,1.0,svc-00,,0.0,0.0,0.0,False,,250.1,250.8,0.7,0.0,1,0,False,0.0,0,3,False,-1,-1,1
svc-17,down,1.0,svc-01,,0.0,0.0,0.0,False,,238.0,242.0,4.0,0.0,1,0,False,0.0,0,1,False,-1,-1,1
svc-17,down,1.0,svc-02,2.0,0.0,0.0,0.0,False,,231.1,230.1,-1.0,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-17,down,1.0,svc-03,,0.0,0.0,0.0,False,,231.5,229.1,-2.4,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-17,down,1.0,svc-04,,0.0,0.0,0.0,False,,77.1,109.2,32.1,0.0,1,0,False,0.0,1,1,False,-1,-1,1
svc-17,down,1.0,svc-05,,0.0,0.0,0.0,False,,173.5,188.3,14.8,0.0,1,0,False,0.01838,3,3,False,-1,-1,1
svc-17,down,1.0,svc-06,,0.0,0.0,0.0,False,,133.2,140.4,7.2,0.0,1,0,False,0.01103,1,3,False,-1,-1,1
svc-17,down,1.0,svc-07,1.0,0.0,0.0,0.0,False,,148.1,143.6,-4.5,0.0,1,0,False,0.01838,1,5,True,1200,1,1
svc-17,down,1.0,svc-08,,0.0,0.0,0.0,False,,181.4,195.2,13.8,0.0,1,0,False,0.04412,2,5,False,-1,-1,1
svc-17,down,1.0,svc-09,,0.0,0.0,0.0,False,,226.9,209.5,-17.4,0.0,1,0,False,0.01838,1,3,False,-1,-1,1
svc-17,down,1.0,svc-10,,0.0,0.0,0.0,False,,19.6,14.4,-5.2,0.0,1,0,False,0.0,6,0,False,-1,-1,1
svc-17,down,1.0,svc-11,,0.0,0.0,0.0,False,,17.2,15.4,-1.8,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,1.0,svc-12,,0.0,0.0,0.0,False,,17.5,16.1,-1.4,0.0,1,0,False,0.0,1,0,False,-1,-1,1
svc-17,down,1.0,svc-13,,0.0,0.0,0.0,False,,20.1,16.3,-3.8,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,1.0,svc-14,,0.0,0.0,0.0,False,,19.0,15.7,-3.3,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,1.0,svc-15,,0.0,0.0,0.0,False,,19.5,15.2,-4.3,0.0,1,0,False,0.0,3,0,False,-1,-1,1
svc-17,down,1.0,svc-16,,0.0,0.0,0.0,False,,19.9,15.8,-4.1,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,0.5,svc-00,,0.0,0.0,0.0,False,,260.9,257.7,-3.2,0.0,1,0,False,0.0,0,3,False,-1,-1,1
svc-17,down,0.5,svc-01,,0.0,0.0,0.0,False,,252.8,240.2,-12.6,0.0,1,0,False,0.0,0,1,False,-1,-1,1
svc-17,down,0.5,svc-02,2.0,0.0,0.0,0.0,False,,240.7,236.5,-4.2,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-17,down,0.5,svc-03,,0.0,0.0,0.0,False,,240.6,232.8,-7.8,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-17,down,0.5,svc-04,,0.0,0.0,0.0,False,,135.2,80.9,-54.3,0.0,1,0,False,0.0,1,1,False,-1,-1,1
svc-17,down,0.5,svc-05,,0.0,0.0,0.0,False,,211.8,202.4,-9.4,0.0,1,0,False,0.01838,3,3,False,-1,-1,1
svc-17,down,0.5,svc-06,,0.0,0.0,0.0,False,,153.6,135.4,-18.2,0.0,1,0,False,0.01103,1,3,False,-1,-1,1
svc-17,down,0.5,svc-07,1.0,0.0,0.0,0.0,False,,148.6,144.6,-4.0,0.0,1,0,False,0.01838,1,5,True,1200,1,1
svc-17,down,0.5,svc-08,,0.0,0.0,0.0,False,,185.9,192.9,7.0,0.0,1,0,False,0.04412,2,5,False,-1,-1,1
svc-17,down,0.5,svc-09,,0.0,0.0,0.0,False,,239.0,227.1,-11.9,0.0,1,0,False,0.01838,1,3,False,-1,-1,1
svc-17,down,0.5,svc-10,,0.0,0.0,0.0,False,,11.1,12.9,1.8,0.0,1,0,False,0.0,6,0,False,-1,-1,1
svc-17,down,0.5,svc-11,,0.0,0.0,0.0,False,,13.3,14.7,1.4,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,0.5,svc-12,,0.0,0.0,0.0,False,,13.5,14.8,1.3,0.0,1,0,False,0.0,1,0,False,-1,-1,1
svc-17,down,0.5,svc-13,,0.0,0.0,0.0,False,,13.2,14.0,0.8,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,0.5,svc-14,,0.0,0.0,0.0,False,,14.4,14.6,0.2,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,down,0.5,svc-15,,0.0,0.0,0.0,False,,12.7,14.4,1.7,0.0,1,0,False,0.0,3,0,False,-1,-1,1
svc-17,down,0.5,svc-16,,0.0,0.0,0.0,False,,14.0,14.1,0.1,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-17,slow,0.8,svc-00,,0.0,0.0,0.0,False,,273.8,284.5,10.7,0.0,1,0,False,0.0,0,3,False,-1,-1,0
svc-17,slow,0.8,svc-01,,0.0,0.0,0.0,False,,254.2,280.8,26.6,0.0,1,0,False,0.0,0,1,False,-1,-1,0
svc-17,slow,0.8,svc-02,2.0,0.0,1.0,1.0,True,0.0,245.2,3021.8,2776.6,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-17,slow,0.8,svc-03,,0.0,0.0,0.0,False,,247.8,270.5,22.7,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-17,slow,0.8,svc-04,,0.0,0.0,0.0,False,,117.3,119.1,1.8,0.0,1,0,False,0.0,1,1,False,-1,-1,0
svc-17,slow,0.8,svc-05,,0.0,0.0,0.0,False,,217.2,239.5,22.3,0.0,1,0,False,0.01838,3,3,False,-1,-1,0
svc-17,slow,0.8,svc-06,,0.0,0.0,0.0,False,,176.8,152.8,-24.0,0.0,1,0,False,0.01103,1,3,False,-1,-1,0
svc-17,slow,0.8,svc-07,1.0,0.0,0.0,0.0,False,,141.7,2529.9,2388.2,0.0,1,0,False,0.01838,1,5,True,1200,1,0
svc-17,slow,0.8,svc-08,,0.0,0.0,0.0,False,,237.7,255.6,17.9,0.0,1,0,False,0.04412,2,5,False,-1,-1,0
svc-17,slow,0.8,svc-09,,0.0,0.0,0.0,False,,244.5,264.9,20.4,0.0,1,0,False,0.01838,1,3,False,-1,-1,0
svc-17,slow,0.8,svc-10,,0.0,0.0,0.0,False,,18.6,18.3,-0.3,0.0,1,0,False,0.0,6,0,False,-1,-1,0
svc-17,slow,0.8,svc-11,,0.0,0.0,0.0,False,,18.2,17.5,-0.7,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.8,svc-12,,0.0,0.0,0.0,False,,17.9,19.2,1.3,0.0,1,0,False,0.0,1,0,False,-1,-1,0
svc-17,slow,0.8,svc-13,,0.0,0.0,0.0,False,,14.7,19.1,4.4,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.8,svc-14,,0.0,0.0,0.0,False,,17.9,18.5,0.6,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.8,svc-15,,0.0,0.0,0.0,False,,18.6,18.4,-0.2,0.0,1,0,False,0.0,3,0,False,-1,-1,0
svc-17,slow,0.8,svc-16,,0.0,0.0,0.0,False,,19.0,18.5,-0.5,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.3,svc-00,,0.0,0.0,0.0,False,,257.1,286.8,29.7,0.0,1,0,False,0.0,0,3,False,-1,-1,0
svc-17,slow,0.3,svc-01,,0.0,0.0,0.0,False,,245.5,261.7,16.2,0.0,1,0,False,0.0,0,1,False,-1,-1,0
svc-17,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,244.9,678.3,433.4,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-17,slow,0.3,svc-03,,0.0,0.0,0.0,False,,238.6,266.0,27.4,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-17,slow,0.3,svc-04,,0.0,0.0,0.0,False,,83.2,112.8,29.6,0.0,1,0,False,0.0,1,1,False,-1,-1,0
svc-17,slow,0.3,svc-05,,0.0,0.0,0.0,False,,167.1,227.1,60.0,0.0,1,0,False,0.01838,3,3,False,-1,-1,0
svc-17,slow,0.3,svc-06,,0.0,0.0,0.0,False,,137.0,160.7,23.7,0.0,1,0,False,0.01103,1,3,False,-1,-1,0
svc-17,slow,0.3,svc-07,1.0,0.0,0.0,0.0,False,,146.9,627.3,480.4,0.0,1,0,False,0.01838,1,5,True,1200,1,0
svc-17,slow,0.3,svc-08,,0.0,0.0,0.0,False,,211.0,235.0,24.0,0.0,1,0,False,0.04412,2,5,False,-1,-1,0
svc-17,slow,0.3,svc-09,,0.0,0.0,0.0,False,,217.9,254.8,36.9,0.0,1,0,False,0.01838,1,3,False,-1,-1,0
svc-17,slow,0.3,svc-10,,0.0,0.0,0.0,False,,15.2,14.8,-0.4,0.0,1,0,False,0.0,6,0,False,-1,-1,0
svc-17,slow,0.3,svc-11,,0.0,0.0,0.0,False,,15.7,15.0,-0.7,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.3,svc-12,,0.0,0.0,0.0,False,,15.0,16.4,1.4,0.0,1,0,False,0.0,1,0,False,-1,-1,0
svc-17,slow,0.3,svc-13,,0.0,0.0,0.0,False,,16.3,16.7,0.4,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.3,svc-14,,0.0,0.0,0.0,False,,14.6,16.2,1.6,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-17,slow,0.3,svc-15,,0.0,0.0,0.0,False,,15.8,17.0,1.2,0.0,1,0,False,0.0,3,0,False,-1,-1,0
svc-17,slow,0.3,svc-16,,0.0,0.0,0.0,False,,15.9,16.1,0.2,0.0,1,0,False,0.0,2,0,False,-1,-1,0
